year;month;day;hora;marginalPT;marginalES;
2018;11;05;2;46.61;46.61;
2018;11;05;3;44.56;44.56;
2018;11;05;4;41.92;41.92;
2018;11;05;5;41.07;41.07;
2018;11;05;6;46.17;46.17;
2018;11;05;7;54.22;54.22;
2018;11;05;8;67.64;67.64;
2018;11;05;9;69;69;
2018;11;05;10;70.02;70.02;
2018;11;05;11;68.68;68.68;
2018;11;05;12;68.31;68.31;
2018;11;05;13;66.07;66.07;
2018;11;05;14;67.2;67.2;
2018;11;05;15;66;66;
2018;11;05;16;64.62;64.62;
2018;11;05;17;63.8;63.8;
2018;11;05;18;67.2;67.2;
2018;11;05;19;70;70;
2018;11;05;20;72.43;72.43;
2018;11;05;21;69.21;69.21;
2018;11;05;22;64.18;64.18;
2018;11;05;23;62.03;62.03;
2018;11;05;24;54.84;54.84;
2018;11;06;1;51;51;
2018;11;06;2;48.94;47.64;
2018;11;06;3;44.82;44.82;
2018;11;06;4;43.53;43.53;
2018;11;06;5;43.93;43.93;
2018;11;06;6;48.18;48.18;
2018;11;06;7;52.3;52.3;
2018;11;06;8;64.43;64.43;
2018;11;06;9;67.32;67.32;
2018;11;06;10;68.25;68.25;
2018;11;06;11;65.44;65.44;
2018;11;06;12;63.86;63.86;
2018;11;06;13;60.73;60.73;
2018;11;06;14;62.41;62.41;
2018;11;06;15;63.14;63.14;
2018;11;06;16;64;64;
2018;11;06;17;65.2;65.2;
2018;11;06;18;67.64;67.64;
2018;11;06;19;69.87;69.87;
2018;11;06;20;71.61;71.61;
2018;11;06;21;67.2;67.2;
2018;11;06;22;59.9;59.9;
2018;11;06;23;55.22;55.22;
2018;11;06;24;52.07;52.07;
2018;11;07;1;44.65;44.65;
2018;11;07;2;43.6;43.6;
2018;11;07;3;41.59;41.59;
2018;11;07;4;40.64;40.64;
2018;11;07;5;39.37;39.37;
2018;11;07;6;43.77;43.77;
2018;11;07;7;50.79;50.79;
2018;11;07;8;61.99;61.99;
2018;11;07;9;64.18;64.18;
2018;11;07;10;63.01;63.01;
2018;11;07;11;61.56;61.56;
2018;11;07;12;61.06;61.06;
2018;11;07;13;60;60;
2018;11;07;14;62.1;62.1;
2018;11;07;15;62.94;62.94;
2018;11;07;16;65.61;65.61;
2018;11;07;17;67.7;67.7;
2018;11;07;18;70.99;70.99;
2018;11;07;19;73.57;73.57;
2018;11;07;20;73.09;73.09;
2018;11;07;21;73.9;73.9;
2018;11;07;22;73;73;
2018;11;07;23;70.03;70.03;
2018;11;07;24;68.4;68.4;
2018;11;08;1;65;65;
2018;11;08;2;62.76;62.76;
2018;11;08;3;55.86;55.86;
2018;11;08;4;53.34;53.34;
2018;11;08;5;51.4;51.4;
2018;11;08;6;50.98;50.98;
2018;11;08;7;57.11;57.11;
2018;11;08;8;67;67;
2018;11;08;9;68.4;68.4;
2018;11;08;10;68.59;68.59;
2018;11;08;11;67.71;67.71;
2018;11;08;12;65.51;65.51;
2018;11;08;13;64.82;64.82;
2018;11;08;14;63.93;63.93;
2018;11;08;15;62.64;62.64;
2018;11;08;16;63;63;
2018;11;08;17;63.92;63.92;
2018;11;08;18;65.2;65.2;
2018;11;08;19;68.25;68.25;
2018;11;08;20;70.01;70.01;
2018;11;08;21;69.07;69.07;
2018;11;08;22;63.75;63.75;
2018;11;08;23;59.63;59.63;
2018;11;08;24;54.97;54.97;
2018;11;09;1;52.3;52.3;
2018;11;09;2;50.6;50.6;
2018;11;09;3;48.12;48.12;
2018;11;09;4;47.74;47.64;
2018;11;09;5;47.84;47.84;
2018;11;09;6;51;51;
2018;11;09;7;62.04;62.04;
2018;11;09;8;67.14;67.14;
2018;11;09;9;68.07;68.07;
2018;11;09;10;68;68;
2018;11;09;11;66.93;66.93;
2018;11;09;12;65;65;
2018;11;09;13;63.25;63.25;
2018;11;09;14;62.01;62.01;
2018;11;09;15;59.82;59.82;
2018;11;09;16;59.4;59.4;
2018;11;09;17;60.65;60.65;
2018;11;09;18;63.49;63.49;
2018;11;09;19;66.78;66.78;
2018;11;09;20;66.44;66.44;
2018;11;09;21;61.26;61.26;
2018;11;09;22;56.12;56.12;
2018;11;09;23;54.64;54.64;
2018;11;09;24;51.84;51.84;
2018;11;10;1;48.8;48.8;
2018;11;10;2;43.45;43.45;
2018;11;10;3;40.59;40.59;
2018;11;10;4;38.92;38.92;
2018;11;10;5;38.05;38.05;
2018;11;10;6;38.2;38.2;
2018;11;10;7;39.65;39.65;
2018;11;10;8;42.69;42.69;
2018;11;10;9;46;46;
2018;11;10;10;51;51;
2018;11;10;11;54.07;54.07;
2018;11;10;12;55.5;55.5;
2018;11;10;13;56.15;56.15;
2018;11;10;14;56.96;56.96;
2018;11;10;15;55.05;55.05;
2018;11;10;16;54.72;54.72;
2018;11;10;17;53.09;53.09;
2018;11;10;18;60.1;60.1;
2018;11;10;19;68.1;68.1;
2018;11;10;20;67.33;67.33;
2018;11;10;21;62.6;62.6;
2018;11;10;22;61;61;
2018;11;10;23;56.01;56.01;
2018;11;10;24;53.05;53.05;
2018;11;11;1;53.64;53.64;
2018;11;11;2;46.3;46.3;
2018;11;11;3;42.81;42.81;
2018;11;11;4;36.08;36.08;
2018;11;11;5;34.38;34.38;
2018;11;11;6;34.49;34.49;
2018;11;11;7;35.46;35.46;
2018;11;11;8;40.38;40.38;
2018;11;11;9;44.19;44.19;
2018;11;11;10;46.7;46.7;
2018;11;11;11;50;50;
2018;11;11;12;56.07;56.07;
2018;11;11;13;60;60;
2018;11;11;14;62.08;62.08;
2018;11;11;15;60.2;60.2;
2018;11;11;16;56.09;56.09;
2018;11;11;17;56.09;56.09;
2018;11;11;18;62.55;62.55;
2018;11;11;19;68.28;68.28;
2018;11;11;20;69.66;69.66;
2018;11;11;21;70.78;70.78;
2018;11;11;22;70.99;70.99;
2018;11;11;23;69.83;69.83;
2018;11;11;24;67.06;67.06;
2018;11;12;1;54.89;54.89;
2018;11;12;2;56.19;49.55;
2018;11;12;3;54.49;46.9;
2018;11;12;4;49.49;46.9;
2018;11;12;5;49.08;47;
2018;11;12;6;49.13;49.13;
2018;11;12;7;64.68;64.68;
2018;11;12;8;69.87;69.87;
2018;11;12;9;68.71;68.71;
2018;11;12;10;69.62;69.62;
2018;11;12;11;68.71;68.71;
2018;11;12;12;69.06;69.06;
2018;11;12;13;67.73;67.73;
2018;11;12;14;67.39;67.39;
2018;11;12;15;67.18;67.18;
2018;11;12;16;68;68;
2018;11;12;17;68.85;68.85;
2018;11;12;18;72.8;72.8;
2018;11;12;19;75;75;
2018;11;12;20;75.43;75.43;
2018;11;12;21;71.11;71.11;
2018;11;12;22;70.16;70.16;
2018;11;12;23;67.18;67.18;
2018;11;12;24;60.5;60.5;
2018;11;13;1;63.68;63.68;
2018;11;13;2;60.81;60.81;
2018;11;13;3;57.5;57.5;
2018;11;13;4;54.68;54.68;
2018;11;13;5;53.9;53.9;
2018;11;13;6;53.08;53.08;
2018;11;13;7;62.22;62.22;
2018;11;13;8;68.25;68.25;
2018;11;13;9;70;70;
2018;11;13;10;70.49;70.49;
2018;11;13;11;68.31;68.31;
2018;11;13;12;68.07;68.07;
2018;11;13;13;66.4;66.4;
2018;11;13;14;66.83;66.83;
2018;11;13;15;67.14;67.14;
2018;11;13;16;68.07;68.07;
2018;11;13;17;68.68;68.68;
2018;11;13;18;69.66;69.66;
2018;11;13;19;71.48;71.48;
2018;11;13;20;72.36;72.36;
2018;11;13;21;72.46;72.46;
2018;11;13;22;67.14;67.14;
2018;11;13;23;65.87;65.87;
2018;11;13;24;58.55;58.55;
2018;11;14;1;60.16;60.16;
2018;11;14;2;55.13;55.13;
2018;11;14;3;51.95;51.95;
2018;11;14;4;50.01;50.01;
2018;11;14;5;49.91;49.91;
2018;11;14;6;50.77;50.77;
2018;11;14;7;60.3;60.3;
2018;11;14;8;66.91;66.91;
2018;11;14;9;68.25;68.25;
2018;11;14;10;68.42;68.42;
2018;11;14;11;67.62;67.62;
2018;11;14;12;66.03;66.03;
2018;11;14;13;63.2;63.2;
2018;11;14;14;64.18;64.18;
2018;11;14;15;65.9;65.9;
2018;11;14;16;67.89;67.89;
2018;11;14;17;68.25;68.25;
2018;11;14;18;69.03;69.03;
2018;11;14;19;70.16;70.16;
2018;11;14;20;70.31;70.31;
2018;11;14;21;68.88;68.88;
2018;11;14;22;63;63;
2018;11;14;23;60;60;
2018;11;14;24;57.49;57.49;
2018;11;15;1;56.83;56.83;
2018;11;15;2;51.95;51.95;
2018;11;15;3;51.27;51.27;
2018;11;15;4;50.29;50.29;
2018;11;15;5;51.03;51.03;
2018;11;15;6;53.17;53.17;
2018;11;15;7;65.05;65.05;
2018;11;15;8;67.49;67.49;
2018;11;15;9;68.24;68.24;
2018;11;15;10;68.71;68.71;
2018;11;15;11;69.21;69.21;
2018;11;15;12;68.4;68.4;
2018;11;15;13;67.19;67.19;
2018;11;15;14;67.51;67.51;
2018;11;15;15;68.43;68.43;
2018;11;15;16;68.99;68.99;
2018;11;15;17;69.03;69.03;
2018;11;15;18;70;70;
2018;11;15;19;71.61;71.61;
2018;11;15;20;72.5;72.5;
2018;11;15;21;71.07;71.07;
2018;11;15;22;68.27;68.27;
2018;11;15;23;67.49;67.49;
2018;11;15;24;64.01;64.01;
2018;11;16;1;62.6;62.6;
2018;11;16;2;56.85;56.85;
2018;11;16;3;53.89;53.89;
2018;11;16;4;51.97;51.97;
2018;11;16;5;51.49;51.49;
2018;11;16;6;55.77;55.77;
2018;11;16;7;65.05;65.05;
2018;11;16;8;68.4;68.4;
2018;11;16;9;69.47;69.47;
2018;11;16;10;69.99;69.99;
2018;11;16;11;69.98;69.98;
2018;11;16;12;69.64;69.64;
2018;11;16;13;68.24;68.24;
2018;11;16;14;67;67;
2018;11;16;15;67;67;
2018;11;16;16;68.09;68.09;
2018;11;16;17;68.4;68.4;
2018;11;16;18;68.71;68.71;
2018;11;16;19;70;70;
2018;11;16;20;70.81;70.81;
2018;11;16;21;68.69;68.69;
2018;11;16;22;64.48;64.48;
2018;11;16;23;62.61;62.61;
2018;11;16;24;59.96;59.96;
2018;11;17;1;64.98;64.98;
2018;11;17;2;60.97;60.97;
2018;11;17;3;56.42;56.42;
2018;11;17;4;53.99;53.99;
2018;11;17;5;50.39;50.39;
2018;11;17;6;55.87;55.87;
2018;11;17;7;55.69;55.69;
2018;11;17;8;58.56;58.56;
2018;11;17;9;61.21;61.21;
2018;11;17;10;66;66;
2018;11;17;11;65.76;65.76;
2018;11;17;12;61.98;61.98;
2018;11;17;13;59.41;59.41;
2018;11;17;14;60.05;60.05;
2018;11;17;15;60.85;60.85;
2018;11;17;16;59.34;59.34;
2018;11;17;17;61.46;61.46;
2018;11;17;18;66;66;
2018;11;17;19;69.81;69.81;
2018;11;17;20;70;70.01;
2018;11;17;21;65;65;
2018;11;17;22;63.75;63.75;
2018;11;17;23;60.08;60.08;
2018;11;17;24;57.99;57.99;
2018;11;18;1;56.7;56.7;
2018;11;18;2;51.18;51.18;
2018;11;18;3;50.01;50.01;
2018;11;18;4;47.96;47.96;
2018;11;18;5;47.47;47.47;
2018;11;18;6;48.75;48.75;
2018;11;18;7;48.01;48.01;
2018;11;18;8;49.67;49.67;
2018;11;18;9;53.05;53.05;
2018;11;18;10;54.43;54.43;
2018;11;18;11;58.34;58.34;
2018;11;18;12;59.41;59.41;
2018;11;18;13;59.98;59.98;
2018;11;18;14;59.41;59.41;
2018;11;18;15;59.41;59.41;
2018;11;18;16;53.28;53.28;
2018;11;18;17;53.22;53.22;
2018;11;18;18;60.01;60.01;
2018;11;18;19;68.4;68.4;
2018;11;18;20;69.87;69.87;
2018;11;18;21;69.57;69.57;
2018;11;18;22;66.84;66.84;
2018;11;18;23;66.84;66.84;
2018;11;18;24;66.39;64.54;
2018;11;19;1;66.26;66.26;
2018;11;19;2;62.44;62.44;
2018;11;19;3;59.93;59.93;
2018;11;19;4;56.53;56.53;
2018;11;19;5;55.14;55.14;
2018;11;19;6;60.95;60.95;
2018;11;19;7;70;70;
2018;11;19;8;71.05;71.05;
2018;11;19;9;72;72;
2018;11;19;10;72.2;72.2;
2018;11;19;11;72.69;72.69;
2018;11;19;12;72.2;72.2;
2018;11;19;13;72.2;72.2;
2018;11;19;14;72.2;72.2;
2018;11;19;15;71.05;71.05;
2018;11;19;16;70.11;70.11;
2018;11;19;17;70;70;
2018;11;19;18;70;70;
2018;11;19;19;71.91;71.91;
2018;11;19;20;73;73;
2018;11;19;21;73.1;73.1;
2018;11;19;22;71;71;
2018;11;19;23;70;70;
2018;11;19;24;67.89;67.89;
2018;11;20;1;64.55;64.55;
2018;11;20;2;59.9;59.9;
2018;11;20;3;55.66;55.66;
2018;11;20;4;51.87;51.87;
2018;11;20;5;52.07;52.07;
2018;11;20;6;55.61;55.61;
2018;11;20;7;60.83;60.83;
2018;11;20;8;67.2;67.2;
2018;11;20;9;68.4;68.4;
2018;11;20;10;68.71;68.71;
2018;11;20;11;68.49;68.49;
2018;11;20;12;67.89;67.89;
2018;11;20;13;66;66;
2018;11;20;14;65;65;
2018;11;20;15;62;62;
2018;11;20;16;62.35;62.35;
2018;11;20;17;62.55;62.55;
2018;11;20;18;64.67;64.67;
2018;11;20;19;68.05;68.05;
2018;11;20;20;68.75;68.75;
2018;11;20;21;69.9;69.9;
2018;11;20;22;68.71;68.71;
2018;11;20;23;67.2;67.2;
2018;11;20;24;64.7;64.7;
2018;11;21;1;59.41;59.41;
2018;11;21;2;57;57;
2018;11;21;3;56.07;56.07;
2018;11;21;4;54.82;54.82;
2018;11;21;5;54.34;54.34;
2018;11;21;6;56.12;56.12;
2018;11;21;7;59.41;59.41;
2018;11;21;8;66.22;66.22;
2018;11;21;9;68.21;68.21;
2018;11;21;10;68.38;68.38;
2018;11;21;11;68.01;68.01;
2018;11;21;12;67.66;67.66;
2018;11;21;13;67;67;
2018;11;21;14;66.22;66.22;
2018;11;21;15;64;64;
2018;11;21;16;64.71;64.71;
2018;11;21;17;66.13;66.13;
2018;11;21;18;68.07;68.07;
2018;11;21;19;70;70;
2018;11;21;20;70.52;70.52;
2018;11;21;21;71.51;71.51;
2018;11;21;22;70.1;70.1;
2018;11;21;23;68.59;68.59;
2018;11;21;24;67.66;67.66;
2018;11;22;1;60;60;
2018;11;22;2;57.62;57.62;
2018;11;22;3;56.07;56.07;
2018;11;22;4;55.04;55.04;
2018;11;22;5;55.04;55.04;
2018;11;22;6;56.7;56.7;
2018;11;22;7;60;60;
2018;11;22;8;67.59;67.59;
2018;11;22;9;68.71;68.71;
2018;11;22;10;69.99;69.99;
2018;11;22;11;69.57;69.57;
2018;11;22;12;69.05;69.05;
2018;11;22;13;68.73;68.73;
2018;11;22;14;68.4;68.4;
2018;11;22;15;68.01;68.01;
2018;11;22;16;68.28;68.28;
2018;11;22;17;68.71;68.71;
2018;11;22;18;69.57;69.57;
2018;11;22;19;70.99;70.99;
2018;11;22;20;71.92;71.92;
2018;11;22;21;71.94;71.94;
2018;11;22;22;71.51;71.51;
2018;11;22;23;69.57;69.57;
2018;11;22;24;68.25;68.25;
2018;11;23;1;66.93;66.93;
2018;11;23;2;64.07;64.07;
2018;11;23;3;61.21;61.21;
2018;11;23;4;59.5;59.5;
2018;11;23;5;59.41;59.41;
2018;11;23;6;62.7;62.7;
2018;11;23;7;68.05;68.05;
2018;11;23;8;70.16;70.16;
2018;11;23;9;70.99;70.99;
2018;11;23;10;71.63;71.63;
2018;11;23;11;71.07;71.07;
2018;11;23;12;70.3;70.3;
2018;11;23;13;70;70;
2018;11;23;14;68.71;68.71;
2018;11;23;15;67.17;67.17;
2018;11;23;16;64.8;64.8;
2018;11;23;17;64.72;64.72;
2018;11;23;18;67.17;67.17;
2018;11;23;19;69.92;69.92;
2018;11;23;20;70.16;70.16;
2018;11;23;21;70.16;70.16;
2018;11;23;22;68.71;68.71;
2018;11;23;23;67.45;67.45;
2018;11;23;24;65;65;
2018;11;24;1;63.77;63.77;
2018;11;24;2;61.51;61.51;
2018;11;24;3;59.76;59.76;
2018;11;24;4;55.67;55.67;
2018;11;24;5;54.01;54.01;
2018;11;24;6;55.42;55.42;
2018;11;24;7;57.78;57.78;
2018;11;24;8;61.7;61.7;
2018;11;24;9;65.09;65.09;
2018;11;24;10;69.13;69.13;
2018;11;24;11;70.01;70.01;
2018;11;24;12;68.71;68.71;
2018;11;24;13;66.21;66.21;
2018;11;24;14;64.8;64.8;
2018;11;24;15;62;62;
2018;11;24;16;58.33;58.33;
2018;11;24;17;57.73;57.73;
2018;11;24;18;59;59;
2018;11;24;19;67.09;67.09;
2018;11;24;20;68.24;68.24;
2018;11;24;21;67.18;67.18;
2018;11;24;22;63.14;63.14;
2018;11;24;23;61.53;61.53;
2018;11;24;24;55.67;55.67;
2018;11;25;1;53.89;53.89;
2018;11;25;2;51.67;51.67;
2018;11;25;3;50.34;50.34;
2018;11;25;4;48.46;48.46;
2018;11;25;5;48.5;48.07;
2018;11;25;6;49.11;48.07;
2018;11;25;7;49.15;49.09;
2018;11;25;8;53.33;53.33;
2018;11;25;9;54.26;54.26;
2018;11;25;10;59.06;59.06;
2018;11;25;11;62.02;62.02;
2018;11;25;12;63.26;63.26;
2018;11;25;13;65.15;65.15;
2018;11;25;14;63.41;63.41;
2018;11;25;15;58.97;58.97;
2018;11;25;16;59.03;59.03;
2018;11;25;17;61.47;61.47;
2018;11;25;18;67.65;67.65;
2018;11;25;19;70;70;
2018;11;25;20;70.62;70.62;
2018;11;25;21;70;70;
2018;11;25;22;65.45;65.45;
2018;11;25;23;62.7;62.7;
2018;11;25;24;58.54;58.54;
2018;11;26;1;52.57;52.57;
2018;11;26;2;49.44;49.44;
2018;11;26;3;47.41;47.41;
2018;11;26;4;45.6;45.6;
2018;11;26;5;42.1;42.1;
2018;11;26;6;46.34;46.34;
2018;11;26;7;49.01;49.01;
2018;11;26;8;54.45;54.45;
2018;11;26;9;60.38;60.38;
2018;11;26;10;63.96;63.96;
2018;11;26;11;63.93;63.93;
2018;11;26;12;61.71;61.71;
2018;11;26;13;59;59;
2018;11;26;14;58.33;58.33;
2018;11;26;15;57.8;57.8;
2018;11;26;16;58.8;58.8;
2018;11;26;17;62.01;62.01;
2018;11;26;18;65.69;65.69;
2018;11;26;19;68.4;68.4;
2018;11;26;20;69.49;69.49;
2018;11;26;21;70.15;70.15;
2018;11;26;22;70;70;
2018;11;26;23;67.5;67.5;
2018;11;26;24;62.31;62.31;
2018;11;27;1;61.1;61.1;
2018;11;27;2;58.33;58.33;
2018;11;27;3;56.61;56.61;
2018;11;27;4;51.89;51.67;
2018;11;27;5;51.97;51.97;
2018;11;27;6;56.19;56.19;
2018;11;27;7;63.04;63.04;
2018;11;27;8;67.18;67.18;
2018;11;27;9;68.53;68.53;
2018;11;27;10;68.89;68.89;
2018;11;27;11;69.5;69.5;
2018;11;27;12;68.69;68.69;
2018;11;27;13;68.4;68.4;
2018;11;27;14;68.07;68.07;
2018;11;27;15;67.33;67.33;
2018;11;27;16;67.39;67.39;
2018;11;27;17;67.96;67.96;
2018;11;27;18;68.74;68.74;
2018;11;27;19;70.15;70.15;
2018;11;27;20;71.51;71.51;
2018;11;27;21;70.61;70.61;
2018;11;27;22;67.54;67.54;
2018;11;27;23;63.87;63.87;
2018;11;27;24;59.4;59.4;
2018;11;28;1;58.22;58.22;
2018;11;28;2;51.9;51.9;
2018;11;28;3;50.06;50.06;
2018;11;28;4;48.57;48.57;
2018;11;28;5;48.41;48.41;
2018;11;28;6;49.1;49.1;
2018;11;28;7;57.63;57.63;
2018;11;28;8;67.98;67.98;
2018;11;28;9;69.47;69.47;
2018;11;28;10;68.07;68.07;
2018;11;28;11;67.63;67.63;
2018;11;28;12;66.94;66.94;
2018;11;28;13;65.61;65.61;
2018;11;28;14;65.5;65.5;
2018;11;28;15;65.51;65.51;
2018;11;28;16;65.97;65.97;
2018;11;28;17;67.03;67.03;
2018;11;28;18;69.47;69.47;
2018;11;28;19;70.83;70.83;
2018;11;28;20;70.01;70.01;
2018;11;28;21;68.25;68.25;
2018;11;28;22;67.49;67.49;
2018;11;28;23;61.3;61.3;
2018;11;28;24;57.98;57.98;
2018;11;29;1;56.3;56.3;
2018;11;29;2;51.84;51.84;
2018;11;29;3;50.1;50.1;
2018;11;29;4;47;47;
2018;11;29;5;46.67;46.67;
2018;11;29;6;49.64;49.64;
2018;11;29;7;58.33;58.33;
2018;11;29;8;65.24;65.24;
2018;11;29;9;67.33;67.33;
2018;11;29;10;67.34;67.34;
2018;11;29;11;67.09;67.09;
2018;11;29;12;65.96;65.96;
2018;11;29;13;64.3;64.3;
2018;11;29;14;63.94;63.94;
2018;11;29;15;63.09;63.09;
2018;11;29;16;63.92;63.92;
2018;11;29;17;67.2;67.2;
2018;11;29;18;68.71;68.71;
2018;11;29;19;70.15;70.15;
2018;11;29;20;70.83;70.83;
2018;11;29;21;69.22;69.22;
2018;11;29;22;67;67;
2018;11;29;23;63.05;63.05;
2018;11;29;24;61.01;61.01;
2018;11;30;1;61.04;61.04;
2018;11;30;2;55.67;55.67;
2018;11;30;3;51.56;51.56;
2018;11;30;4;50;50;
2018;11;30;5;48.91;48.57;
2018;11;30;6;49.07;49.07;
2018;11;30;7;55.2;55.2;
2018;11;30;8;67.2;67.2;
2018;11;30;9;68.25;68.25;
2018;11;30;10;68.03;68.03;
2018;11;30;11;68.19;68.19;
2018;11;30;12;67.92;67.92;
2018;11;30;13;67.2;67.2;
2018;11;30;14;66.19;66.19;
2018;11;30;15;63.89;63.89;
2018;11;30;16;63.81;63.81;
2018;11;30;17;64.79;64.79;
2018;11;30;18;67.2;67.2;
2018;11;30;19;68.49;68.49;
2018;11;30;20;69.04;69.04;
2018;11;30;21;68.4;68.4;
2018;11;30;22;66.39;66.39;
2018;11;30;23;63.75;63.75;
2018;11;30;24;63.89;63.89;
2018;12;01;1;67.2;67.2;
2018;12;01;2;63.34;63.34;
2018;12;01;3;54.89;54.89;
2018;12;01;4;55.29;55.29;
2018;12;01;5;52.01;52.01;
2018;12;01;6;52.01;52.01;
2018;12;01;7;55.9;55.9;
2018;12;01;8;57;57;
2018;12;01;9;58.46;58.46;
2018;12;01;10;63.98;63.98;
2018;12;01;11;65.1;65.1;
2018;12;01;12;65.76;65.76;
2018;12;01;13;64.77;64.77;
2018;12;01;14;62.76;62.76;
2018;12;01;15;59.65;59.65;
2018;12;01;16;55.79;55.79;
2018;12;01;17;53.14;53.14;
2018;12;01;18;63.89;63.89;
2018;12;01;19;67.09;67.09;
2018;12;01;20;67.03;67.03;
2018;12;01;21;65.67;65.67;
2018;12;01;22;65.01;65.01;
2018;12;01;23;63.65;63.65;
2018;12;01;24;60.05;60.05;
2018;12;02;1;55.79;55.79;
2018;12;02;2;48.57;48.57;
2018;12;02;3;47.89;46.65;
2018;12;02;4;46.66;45.65;
2018;12;02;5;46.2;45.15;
2018;12;02;6;46.05;45.65;
2018;12;02;7;46.14;46.14;
2018;12;02;8;46.65;46.65;
2018;12;02;9;47;47;
2018;12;02;10;49.68;49.68;
2018;12;02;11;55.79;55.79;
2018;12;02;12;58.46;58.46;
2018;12;02;13;58.46;58.46;
2018;12;02;14;63.17;63.17;
2018;12;02;15;62.01;62.01;
2018;12;02;16;57.27;57.27;
2018;12;02;17;57;57;
2018;12;02;18;62.31;62.31;
2018;12;02;19;66.92;66.92;
2018;12;02;20;67.2;67.2;
2018;12;02;21;67.67;67.67;
2018;12;02;22;67.53;67.53;
2018;12;02;23;67.09;67.09;
2018;12;02;24;62.76;62.76;
2018;12;03;1;50.99;49.62;
2018;12;03;2;50.89;47.07;
2018;12;03;3;50.89;45.67;
2018;12;03;4;49.57;45.51;
2018;12;03;5;49.57;45.67;
2018;12;03;6;49.5;47.07;
2018;12;03;7;54.34;54.34;
2018;12;03;8;64.82;64.82;
2018;12;03;9;64.98;64.98;
2018;12;03;10;66.77;66.77;
2018;12;03;11;67.18;67.18;
2018;12;03;12;67.1;67.1;
2018;12;03;13;66.76;66.76;
2018;12;03;14;67.1;67.1;
2018;12;03;15;65;65;
2018;12;03;16;66;66;
2018;12;03;17;67.2;67.2;
2018;12;03;18;68.83;68.83;
2018;12;03;19;70.15;70.15;
2018;12;03;20;70;70;
2018;12;03;21;70.01;70.01;
2018;12;03;22;69.89;69.89;
2018;12;03;23;68.4;68.4;
2018;12;03;24;67.51;67.51;
2018;12;04;1;64.01;64.01;
2018;12;04;2;60;60;
2018;12;04;3;58.62;58.62;
2018;12;04;4;58.46;58.46;
2018;12;04;5;58.46;58.46;
2018;12;04;6;60.22;60.22;
2018;12;04;7;64.62;64.62;
2018;12;04;8;68.91;68.91;
2018;12;04;9;69.69;69.69;
2018;12;04;10;69.68;69.68;
2018;12;04;11;68.8;68.8;
2018;12;04;12;68.79;68.79;
2018;12;04;13;67.75;67.75;
2018;12;04;14;67.51;67.51;
2018;12;04;15;68.01;68.01;
2018;12;04;16;68.64;68.64;
2018;12;04;17;69.02;69.02;
2018;12;04;18;69.83;69.83;
2018;12;04;19;71.19;71.19;
2018;12;04;20;71.42;71.42;
2018;12;04;21;69.04;69.04;
2018;12;04;22;68.91;68.91;
2018;12;04;23;68.25;68.25;
2018;12;04;24;67.2;67.2;
2018;12;05;1;63.75;63.75;
2018;12;05;2;58.46;58.46;
2018;12;05;3;55.53;55.53;
2018;12;05;4;53.31;53.31;
2018;12;05;5;52;52;
2018;12;05;6;55;55;
2018;12;05;7;58.46;58.46;
2018;12;05;8;67.03;67.03;
2018;12;05;9;68.01;68.01;
2018;12;05;10;68.07;68.07;
2018;12;05;11;68;68;
2018;12;05;12;67.18;67.18;
2018;12;05;13;66.58;66.58;
2018;12;05;14;66.1;66.1;
2018;12;05;15;65.55;65.55;
2018;12;05;16;65.38;65.38;
2018;12;05;17;65.64;65.64;
2018;12;05;18;67.03;67.03;
2018;12;05;19;68.09;68.09;
2018;12;05;20;65.91;65.91;
2018;12;05;21;65.58;65.58;
2018;12;05;22;65.04;65.04;
2018;12;05;23;64.33;64.33;
2018;12;05;24;61.94;61.94;
2018;12;06;1;56.7;56.7;
2018;12;06;2;52.84;52.84;
2018;12;06;3;49.08;49.08;
2018;12;06;4;48.68;48.68;
2018;12;06;5;48.68;48.68;
2018;12;06;6;48.88;48.88;
2018;12;06;7;54.04;54.04;
2018;12;06;8;64.04;64.04;
2018;12;06;9;64.33;64.33;
2018;12;06;10;65.75;65.75;
2018;12;06;11;67.09;67.09;
2018;12;06;12;67.07;67.07;
2018;12;06;13;66.11;66.11;
2018;12;06;14;65.23;65.23;
2018;12;06;15;64.23;64.23;
2018;12;06;16;60.85;60.85;
2018;12;06;17;62.48;62.48;
2018;12;06;18;66.58;66.58;
2018;12;06;19;67.83;67.83;
2018;12;06;20;66.1;66.1;
2018;12;06;21;65.01;65.01;
2018;12;06;22;65.23;65.23;
2018;12;06;23;65.23;65.23;
2018;12;06;24;64.18;64.18;
2018;12;07;1;64.23;64.23;
2018;12;07;2;63;63;
2018;12;07;3;56.7;56.7;
2018;12;07;4;54.1;54.1;
2018;12;07;5;51.72;51.72;
2018;12;07;6;53.31;53.31;
2018;12;07;7;60;60;
2018;12;07;8;63.89;63.89;
2018;12;07;9;64.62;64.62;
2018;12;07;10;64.23;64.23;
2018;12;07;11;64.07;64.07;
2018;12;07;12;63.71;63.71;
2018;12;07;13;62.24;62.24;
2018;12;07;14;63;63;
2018;12;07;15;62.12;62.12;
2018;12;07;16;60.22;60.22;
2018;12;07;17;59.87;59.87;
2018;12;07;18;63;63;
2018;12;07;19;64.21;64.21;
2018;12;07;20;64.41;64.41;
2018;12;07;21;64.8;64.8;
2018;12;07;22;64.3;64.3;
2018;12;07;23;64.01;64.01;
2018;12;07;24;62.19;62.19;
2018;12;08;1;54.1;54.1;
